review,rating
"Super chil gegeten, perfecte timing. En aardige bezorgen. Dus ben erg tevreden over jullie service.Oh heb nu een borrel op en Jullie mail reminders blijven komen!! Beetje claimerig maar terecht. Hoop dat jullie hier wat mee kunnen. Gr van een tevreden klant. P.s als ik dit morgen terug lees, dan zie ik mezelf als een ontzettende slijmbal. Maar me laatste woorden thanks pizza boys!! Gr Robert",4
"Makkelijk met ideal betalen, binnen uur eten. Veel luier kan het niet worden, heerlijk!",4
"Deze app is gemakkelijk, overzichtelijk en handig. Eenmaal gebruikt en je wilt niets anders meer. Hoe vaak heb je niet telefonisch een bestelling gedaan en getracht je adres te spellen. Hier heb je nu i.i.g. geen last meer van. Tevens kun je direct een opmerking meesturen. Bij mij is dat bijvoorbeeld 'Rijdt niet de straat in, huis ligt direct naast de supermarkt'. Super handig. Sommige hebben zelfs tracking informatie. Kun je precies wanneer de bezorger vertrekt bv.",5
"Onze bestelling werd snel gebracht maar het eten was bijna koud. We hadden een pizza en swoarma vlees van te voren besteld om het om 18 uur te ontvangen. Ze waren precies op tijd. Pizza was nog net lauw en weinig smaak. Swoarma vlees was niet lekker knapperig geroosterd maar gekookt en was echt NIET lekker. Verder vonden we de bestellijst niet duidelijk. Er stond KAPSALON in. Ik ga geregeld naar kapsalons om mijn haar te knippen maar om het op te eten...geen idee wat dat is, totaal geen uitleg hier over. We bestellen bij Anatolie niet meer...Helaas !",2
"Lekkere pizza's besteld. Dunne bodem, veel smaak en het was heel snel bezorgd. Eindelijk een goed pizza-adresje op Thuisbezorgd!",5
je moet zeker iets bestellen de smaak is heerlijk en op tijd bezorgd,5
"Het eten was lekker en goed op temperatuur. Het zag er verder verzorgd uit, goed verpakt en precies op tijd geleverd door een keurige jongeman.Qua betaling bleek dat bij de eindafrekening, in mijn geval via PayPal er een extra bedrag van circa 2 Euro moest worden betaald. Ik heb de betaling vervolgens herzien en via iDeal gedaan. Het zou beter zijn om bij de betalingsmogelijkheden te vermelden of er extra kosten aan verbonden zijn en hoeveel. En niet zoals in mijn geval op het laatste moment, dus pas zodra de betaling definitief dient te worden geautoriseerd.",4
bestelling goed en snel geleverd,4
Ik vind dit een makkelijke manier om wat eten te bestellen en ook tegelijk via internet kan afrekenen...ideaal...,4
Prima bevallen. Ga im vaker gebruik van maken.,4
"Goede informatievoorziening, zowel voor als na de bestelling.Bezorging binnen 45 minuten.",4
Via deze site is het makkelijk en snel eten bestellen; wel jammer van die transactiekosten voor iDeal,4
"Slimme gasten, hoorde dat ze hier wel 10% voor eisen van alle bestelling. Ze verdienen dus een hoop geld.. Op zich geen probleem zolang de service perfect blijft en dit niet verder omhoog wordt geschroefd ;)",5
"Prima eten , maar twee uur wachten is wel erg lang...",3
"Thuisbezorgd is prima in zijn werking, maar is wel duurder dan als je het online bij het restaurant naar keuze besteld.In het begin waren er leuke acties zoals 20% korting en dat maakte het heel interessant maar die acties zijn er al lang niet meer geweest helaas.",4
Het was vers en heerlijk ....,5
Torenhoge commissie wordt er in rekening gebracht en uiteindelijk betaald de consument het. Medewerkers zijn zeer onvriendelijk. Bel gewoon rechtstreeks naar het restaurant.,1
Snel bezorgt en lekker warm,5
"Geheel volgens afspraak, perfect.",5
levering was op tijd en de maaltijd was warm.,3
Perfect geregeld zoals altijd!,5
"Maak jij al gebruik van thuisbezorgd? Moet je doen man, met 1 druk op de knop zie je welke restaurants er in je buurt (open) zijn en hun menukaart. Makkelijker kan het niet! Jij bent vaak net zo druk als wij, dus dan is zo'n kok op afstand en toch bij je thuis geweldig toch? Als je volgende keer komt zal ik het je laten zien en dan bestellen we direct iets lekkers bij....ach kies jij maar!Groetjes!",5
netjes en op tijd,3
goed zonder problemen toch,5
Het eten laat op de avond besteld was er snel was warm en lekker,4
Ok en uitstekend lekker eten en snel goed,5
"k ben blij met het gemak waarmee ik eten bestel , de enkele keer dat ik hulp nodig had werd ik snel en efficient geholpen, ik vind het alleen erg jammer dat jullie zo zuinig met kortingsakties geworden zijn",4
"Bestellen, en dan krijg je een warme lekkere pizza door een aardige gast gebracht. Ook in de spits!!!",5
mijn beoordeling is dat alles wel goed gaathet eten is er erg goed en de tijd is prima ik hoef nooit lang te wachten,5
Fijn om zo te kunnen bestellen. Blijkt dus ook betrouwbaar te werken. Wat ook heel fijn is is dat je online vooraf via bv iDeal kan betalen... Aanrader!,4
Die site is erg makkelijk in gebruik.Top,4
Calzone Pollo besteld en zoals altijd heerlijk en netjes optijd bezord,5
"Een pluspunt is de betaling vooraf via ideal, alleen de extra euro vind ik niet terecht",3
"Thuisbezorgd.nl funktioneert m.i.prima, het enige wat ik op merk is, dat ik het idee achteraf heb, dat ik via deze route wel bezorgkosten moest betalen, plus admin.kosten, terwijl dat via rechtstreeks bij het restaurant niet gehoeven had.Dus toch iets om op te letten.",4
"Hallo,Ik ben absoluut niet tevreden en wens eerder m'n geld terug. Een bestelling doen en dan 2,5 uur wachten op het eten doordat thuisbezorgd.nl een bestelling pas 2 uur later doorgeeft (screenshots als bewijzen). Wat zijn dat voor kunsten.",1
"Blij verrast over de snelheid waarmee het eten werd bezorgd. Bakje met mayonaise zat tegen de frites geplakt en was gaan lekker. loempiaatjes heerlijk, frites matig. Sushi, de helft prima de rest te scherp gekruid. Heb er last van gehad. Toch voor herhaling vatbaar met andere keuzes",3
"supersnel,warm,en lekker.",5
Eergisteren bestelden we twee pizza's.Die waren heel lekker en vlot en goed op temperatuur bezorgd.Vandaag kozen we voor Shoarma schtel en kip shoarma.Het verschil tussen beide gerechten was niet aangegeven.De kwaliteit viel ons na onze pizza ervaring flink tegen.,2
Stuur me geen mails meer!!!!,5
"Precies op tijd, altijd goed en lekker, vooral de sushi bij paradijs, wandelboslaan. Super vers, heerlijk !!!",5
Het was erg lekker en het vet droop er niet van af wat je helaas vaak hebt.We zullen zeker hier vaker bestellen!Aanrader!,5
Handig om als alternatief te hebben. Een van de weinige Chinezen die bezorgen. Aan te raden. Gaan we nog wel eens een keer bestellen,4
"De site is zeer duidelijk, dus zeker de moeite waard om vaker te gebruiken.",4
Thuisbezorg.nl moet je ook eens proberen !,5
Superservice: snelle bezorging en heerlijk eten!,5
Werkt zeer goed online. Geen cash nodig voor bezorging. Snel en makkelijk.,5
"Bestellen is gewoon niet makkelijker te maken. gemakkelijk, snel voor de klant en volgens mij ook voor de restaurants. Het systeem werkt gewoon altijd!",5
"Gewoon goed, alleen vaak wel té veel keus waardoor je niet goed weet wat je moet kiezen.",4
Als je een vlaai of lekkere taart wilt hebben kun je het beste bij thuisbezorgd zijn. Veel keus en de kosten zijn lager dan bij de betreffende bakker die het product moet leveren.,5
"het is eenvoudig,makelijk en snel",5
Ze bieden veel keuze bestellen gaat makkelijk en lekker snel.Het contact tussen het personeel en jezelf s goed. Snelle bezorging en vriendelijk! En het belangerijkste het eten is lekker vers lekker kwa smaak en lekker warm bij leveren.! Kortom Superrr bestellen dus!!! :)),5
"prima , goed.",4
Heel erg lekker eten en snel bezorgtijd en heel vriendelijke medewerkers,5
Geweldig als je geen zin heb om even zelf langs de eettenten te gaan.Je kan er alcohol bestellen etc. Genoeg keuze!!,5
"had dus besteld en zou bezorgd worden om 16.45 om 17.15 nog geen bestelling binnen dus belde ik op ,bleek de fax of het apparaat de bestelling niet door te geven .na 30 minuten stond de eigenaar voor de deur met de bestelling en gratis 2 blikjes coca cola en een welgemeend excuus .en het eten was ook nog goed te noemen salade vers shoarma zonder zeentjes heerlijk mals vlees en geen slappe patat (apart verpakt)",5
"Wij hebben een uur op 3 pasta's moeten wachten en er zat te veel knoflook en olie in, jammer",2
Gaat makkelijl,4
de bezorging was snel was warm en is helemaal niet duur,5
"Zeer goede en snelle bezorging, fijn dat ik kon pinnen",4
Waardeloos. Bestelling werd afgezegd omdat ze voetbal zaten te kijken. Terwijl ze volgens de site geopend waren.,1
"Als er een optie is om een tijd aam te geven hoelaat dat je bestelling bezorgd wordt, dsn moet dat ook wel rond die tojd bezorhd worden en niet een half uur later.",2
Gemakkelijk en goed te overzien. Geen addertjes onder het gras!,4
"Ik mis slechts een ding, de betaaloptie om te kunnen pinnen aan de deur. Verder een perfect werkende site en zeer handig in gebruik.",4
Perfect afgeleverd precies de afgesproken tijd,4
Het is erg makkelijk een oordeel over thuisbezorgd.nl te geven. Het is een site waarmee je uit de voeten kunt. Ik heb al meerdere mensen op deze site geattendeerd en zal dat beslist blijven doen.,5
"Goed, keurig en snel",4
Handig die melding om te laten weten dat ze binnen 5 minuten op je stoep staan.,4
Geen gerechten zoekfunctie en onoverzichtelijk lettertype (klein) bij menu,2
Er mankeert niets aan de bezorging.,5
"HET ETEN WAS LEKKER EN WARM. IK HEB ECHT GENOTEN VAAN HET ETEN .ALS THUISBEZORGD TIEN PUNTEN GEEFT, GEEF IK DAT OOK. SNELLE BEZORGING EN VRIENDELIJKE KORIER. IK GA NU HIER VAKER BESTELLEN.",5
Super snel bezorgd en alles zeer smakelijk.,5
Eerste keer uitgeprobeerd en erg bevallen. maaltijd kwam op tijd en was erg lekker.,5
Op een site iets uitzoeken en meteen bestellen. Easy does it!,5
Ik raad het NIET aan,1
"Het was de eerste keer dat ik eten bestelde via Thuisbezorgd.nl en het is mij uitstekend bevallen.Goede service.Je wordt goed op de hoogte gehouden van de gang van zaken van je bestelling.De tijden kloppen prima, het eten is nog erg warm als het geleverd wordt.Zeker de moeite waard om uit te proberen.",5
"Kort gezegd. Psotcode invoeren, restaurant kiezen, keuzes maken en besteld.Je wordt op de hoogte gehouden of gebeld als dit nodig is en het leveren is op snel termijn.",5
"heerlijk vegan gegeten en zelfs de vleeseters vonden het lekker, goede service snel zelfs tijdens de voetbal",5
handige site om eten te betstellen. gaat snel en makkelijk. je kan tijd invullen wanneer je je eten wil hebben. en kan gelijk via de site betalen dus geen gedoe met geld aan de deur.,4
indiaas op zijn lekkerst,5
Supersnel en lekker zelfs tijdens de WK wedstrijd van Nederland,4
"We hadden snel een sushi restaurant gevonden. Aan de linkerkant van de website stonden enkele restaurants met een hoge waardering: 4,5 sterren.De sushi die wij later kregen bleken echter slecht van kwaliteit te zijn. Hoe kwam dit?Bij de beoordeling van het restaurant stonden er honderden anonieme beoordelingen die zonder comment 5 sterren gaven. Oftewel, ingehuurde mensen kregen betaald om op deze manier de rating van het bedrijf op te krikken. Tussen de honderden anonieme berichten zaten nog wat eerlijke comments die dezelfde ervaring hadden als ons.Thuisbezorgd is een goede website, met een overzichtelijke interface die gebruiksvriedelijk is. Helaas zijn de ratings van restaurant niet te vertrouwen wegens misbruik van het anoniem beoordelen syteem. Hierdoor loopt de gebruiker de kans mis om een echte goede restaurant te vinden.",3
Ik vind thuisbezorgd.nl een super fijne manier om eten te bestellen. De website werkt makkelijk. Ik maak er altijd gebruik van als ik een keer eten wil bestellen.,5
ik geef echt een 8,5
Ik vind het gebruik en de service goed,5
Onze pizza's werden mooi op tijd afgeleverd. We hebben lekker gegeten.Voor herhaling vatbaar.,4
Het was lekker goed en snel,5
Meer acties = meer bestellen!,4
Voor de eerste keer gebruik gemaakt van thuisbezorgd.nl en geen problemen ervaren.,4
"ik haal alleen hier chinees, nergens andrs zo goed",5
Ideaal deze app! Je kan ook al gelijk met ideal betalen dus als je geen geld in huis hebt is dat hartstikke makkelijk!!! Ik weet wel hoe ik volgende keer weer ga bestellen...,5
Voor het eerst eten thuis besteld via thuisbezorgd.nl. Werkte prima!,5
Altijd prettig om te ervaren hoe efficiënt het gaat met thuisbezorgd!We blijven het gebruiken!,5
prima te eten en netjes op tijd,5
Voor het eerst geprobeerd en een echte aanrader,4
Overzichtelijk en makkelijk,5
"online besteld, en na 10 min al bezorgd!!.warm en compleet, top service..",5
"de doner pizza's waren goed maar zeer schaars belegd, de kapsalon shoarma had een vreemde smaak, ben er ook helaas beroerd van geweest.",2
Goed behandeld! Wij gaan deze bedrijf aan andere aanbevelen,4
"wij vinden het helemaal geweldig,bestellingen gaan goed en vlot. Van ons krijgen jullie een 10",5
Eten bestellen gaat makkelijk en je wordt goed via email geïnformeerd over je bestelling.Erg jammer dat je 1€ euro moet betalen als je via ideal betaalt.,4
Lekker makkelijk.Betalen en bestellen in huis en bezorgen aan huis!Je hoeft de deur niet uit!,5
"Ze waren netjes op tijd, maar het eten was bijna koud. Slordig verpakt.Kan beter.",3
Lekker en snel via Internet besteld,5
"niks op aan te merken, ging prima, goede service, goed contact.",5
Snel simpel lekker,4
Thuisbezorgd is een goede bestelsite veel keuze en gebruiksvriendelijk een aanrader,5
"Mooie site, alles is zeer duidelijk en goed geregeld.",5
Handige site!,5
Werd netjes op afgesproken tijd bezorgd.,5
Een handige manier om eten thuis te laten bezorgen.Zeker een aanrader,4
"Voor het eerst gebruik gemaakt van thuisbezorgd:In mijn bestelling zat een kipschotel (pronto hoorn)De koerier kwam met de bestelling plus bon, hieruit bleek dat er een shoarmaschotel op de bon stond en ook werd geleverd. De bestelling heb ik toen gecontroleerd en was toch echt een kipschotel.Echter hebben we een uur op t eten gewacht dus heb ik besloten om hetgeen op te eten en niet te melden(ik had trek). Wel heb ik de keuze gemaakt om niet meer via thuisbezorgd te bestellen. Hier was ik al bang voor!! Ik bestel voortaan weer via de telefoon bij de oude vertrouwde shoarmazaak.Gr Menno",2
Lekker betaalbaar eten en goede service,4
"Eten was heet of het daar gegeten werd.. Snelle bezorging , aardige bezorger.Verschillende betaal mogelijkheden , wel zo handig.Alleen telefonisch contact was slecht......",3
"Eten bestellen gaat er heel simpel,je kan zoek op oosters,pizza, etc..",5
Echt een aanrader voor iedereen. ..,5
"Snelle bezorging, heerlijk eten!",5
Duidelijke en gebruikersvriendelijke website. Helaas is het niet mogelijk een review te schrijven als de organisatie waarbij de bestelling geplaatst is deze niet heeft afgemeld. Hier mag thuisbezorgd wel meer aandacht aan geven waarom een bestelling niet afgrmeld wordt.,4
Kan soms wel beter,3
"Snelle bezorging, nette bezorger",5
Het eten werd snel geleverd en was lekker. Persoonlijk vond ik dat de susuki wat meer gekruid had mogen zijn.,4
"Alles is prima verlopen, makkelijk en snel, alleen het eten zelf was minder lekker dan dat ik van andere Chinese restaurants gewend ben",4
Wij waren zeer zeer tevreden!!!!,5
Voor het eerst hebben we eten besteld via thuisbezorgt.nl en het ging zo makkelijk en snel. Echt aan te raden en zeker als je onverwacht eters hebt,4
Makkelijk en snel te gebruiken!,5
"Frans,Als ik je een tip mag geven:ga niet meer in de rij staan wanneer je eten ga halen maar bestel het gewoon online dan kan je doorgaan met waar je opdat moment mee bezig bent.Met vr. gr.Fred",5
"De site werkt snel, overzichtelijk en is zeer gebruiksvriendelijk.",5
"Zondag 2 uur zitten wachten op mijn eten bij beach kebab in Katwijk... Om 20.00 ben ik langs gereden bij de zaak.. Is de zaak gesloten!!!!! Meteen een mail naar jullie gestuurd... Savonds meteen reactie terug. ( de zaak zou de volgende dag benaderd worden, en dan zou ik wat horen..) tot op heden nog steeds niets gehoord... Echt de laatste x geweest bij thuis bezorg.nl dat ik besteld heb.Wat een slechte service.....",1
Het is een eenvoudige en overzichtelijke site.,4
Deze site werkt helemaal perfect!Echt een aanrader voor iedereen die soms geen tijd heeft om te koken.,5
Voordat ik het smsje kreeg met de tijd van bezorging had ik het eten al.,5
makkelijk online besteld en in no time afgeleverd. Prima gegeten!,5
Ik vind het een goeie app maat.,5
Jullie kunnen beter,4
Ga zo door was perfect,5
"ik heb gegeten via thuisbezorgd .nl het bestellen ging prima maar ik denk het verkeerde restaurant ik woon 10 min bij het raadhuisplein vandaan maar het eten kwam 1,5 uur later dit is naar mijn idee niet toelaatbaar vooral als je een sms krijgt het eten komt om13 min over 7 maar de auto reed pas om 8 uur het pad opde chauffeur zei dat hij opgehouden werd bij het bezorgen in Alkmaar ik denk dat 10 mijn kant op dichterbij is dan Alkmaarhet eten was heel erg heet dus ik heb daar mijn vraagtekens bij ik bestel daar geen eten meer ook omdat het eten maar matig was",1
Erg makkelijk thuis bestellen en betalen via ideal,4
"Als je onverwacht geen tijd of geen zin hebt om een maaltijd te bereiden en uit eten gaan ook geen optie is, is ""Thuisbezorgd.nl"" een geweldige oplossing.Wij hebben er al meermalen met enorm succes gebruik van gamaakt.",5
"Het was de eerste keer dat ik op deze manier eten bestelde was goed eenvoudig in te vullen overzichtelijk. Eten was goed, lekker en warm.",5
Geen klachten over deze bestelling. Zeer snelle afhandeling en lekker warm eten.,4
Ik garandeer je dat als je via Thuisbezorgd.nl iets besteld dat het jou ook prima zal bevallen.,5
Pizza heeft bijna anderhalf uur op zich laten wachten.. Maar was wel super lekker,4
"Het duurde ruim 3 kwartier voordat de bestelling gebracht werd. Ondanks dat ik op de site heb aangegeven met 50;- te willen vetalen, had de bezorger geen wusselgeld genoeg bij zich. Uiteindelijk bleek ook de bestelling niet te kloppen. We gaan iig niet snel meer bij Zyias place bestellen.Na een lanfe dag hard werken, had ik geen zin meer om direct te gaan reageren, maar nu er toch naar geveaagd wordt......",3
is ons prima bevallen,4
"Makkelijk, snel, overzichtelijk. Echte aanrader!",5
Duidelijk en overzichtelijk. Geweldige site voor diegenen die even geen zin hebben om thuis wat te koken.,5
"We hadden via de app besteld. In de app kon worden betaald met ideal. Veel apps en/of websites kunnen connecten met de bank app op het toestel, maar deze app niet.Hierdoor moest je weer inloggen op de site en een bevestiging vie de ""oude"" manier doen.Verder een prima app die prima werkt. Zeker het kijken welke bedrijven open zijn en kunnen leveren is erg handig.",4
Op de website de pizza's aanklikken en een half uur later: aan tafel!,4
Alleen maar goede ervaringen!,4
ruime keus en goed op tijd bezorgd,5
bezorging was goed en vriendelijk,5
je kunt gerust thuisbezorg.nl bezoeken.,5
"Even een mannetje of twintig op,visite gehad. Geen probleem, met de app even rondgaan en hup, de bestelling is gearriveerd bij de leverancier , die binnen een kwartier met dampende maaltijden voor de deur stond. Goed geregeld, zo willen we dat",5
"Jullie kunnen me niet dwingen om een beoordeling te schrijven, zie hierboven",5
goed geregeld en simpel te bestellen. via thuisbezorgd en goede en juiste levering vooral op de tijd van vraag,4
Maak geregeld gebruik van thuisbezorgd en nog nooit een negatieve ervaring meegemaakt.,5
"Was een goede maaltijd, heel smakelijk. Zeker voor herhaling vatbaar",4
Handige site en vervolgens lekker eten. Wat wil je nog meer?,5
Fijne om thuis lekker op de bank te zitten en lekker eten zonder te koken :),5
Heb een bestelling geplaatst via de thuisbezorgd app en koos voor de optie om contant te betalen omdat ik een euro betalen voor Paypal belachelijk vind. Na anderhalf uur wachten op de bezorger maar eens gebeld en toen bleek de hele order nooit aangekomen!!! Knap waardeloos dus. Gelukkig werd de bestelling over de telefoon afgehandeld en was de bestelling in no time binnen.,1
Thuisbezorgd een goede site en gemakkelijk een heerlijke hapje te vinden,5
een 10 zeer tevreden en een goede service,5
Ideaal!!!!!,5
goede en vlotte afhandeling het eten was er snel en erg lekker,5
super lekker,5
Heel handig de thuisbezorgd app. ( of via internet) Geen wachttijden als je telefonisch besteld of onduidelijkheden ivm communicatie. Uitgebreide bestellijst met keuze mogelijkheden wat betreft aantal e/o sausen. Bovendien handig dat je aan kunt geven hoe je betaald.,5
Makkelijk om te gebruiken en direct terugkoppeling van de bestelling.,5
Fijn dat er zo'n site bestaat,5
prima alles op tijd geleverd alles goed van smaak alles goed op temperatuur prima.,4
Snelle service en prima kwaliteit.,5
Prijs kwaliteit service uitstekend!,5
Mooie web site makkelijk om te bestellen en je heb veel keuzes bij wie je besteld en het werkt perfect en we maken zeker er meer gebruik van ik kan het iedereen aanbevelen om dit te doen,5
"Het was uitstekend verzorgd, van poetsdoekjes, tot tandenstokers, tot pepermuntjes.Ook keurig op tijd.Vlees was wat droog, vooral van de gewone spareribs, de pikante waren goed pikant en malser.",4
"Het was de eerste keer dat we hier iets bestelden. De bestelling was, ondanks de zaterdagavond, precies op tijd; een vriendelijke en correcte bezorger; de ruime portie spare-ribs was perfect van smaak en goed gaar.Voor herhaling vatbaar.",5
"Thuisbezorgd is snel , betrouwbaar en goed !",5
Prima geregeld,5
"Bestelling was snel, lekker en vriendelijk aan de deur afgeleverd",5
Ja goed lekker eten. Lekker makkelijk door vooraf te betalen.,4
"Wil niet telkens als ik iets bestel via thuisbezorg.nl een mailtje krijgen, om mijn mening te geven.",4
"Alleen jammer dat de pizza's zelf 70 minuten later kwamen, maar dat ligt niet aan thuisbezorgd.",5
"Gemak dienst de mens! Een duidelijke app, die goed werkt, goede feedback.",4
Zondag een etentje met de kinderen.Eten besteld PRECIES OP TIJD geleverd.Het eten was warm en lekker.,5
Nog nooit zo snel en zo goed eten ontvangen. In 10:30 min stonden ze op de stoep en het eten was gewoon lekker. Echt een aanrader. Toppertje,5
De site was overzichtelijk en het bestellen ging gemakkelijk,4
Goede afspraken met leverancies want snelle bezorging,5
Makkelijk en simpel,4
"prima app, gebruiksvriendelijk en makkelijk, doen!",5
Prima eten..,4
De moeite waard om via thuisbezorgd te bestellen!,5
"Wil je een goede pizza eten, bestel dan hier! Prima van smaak, goed warm, genoeg saus erbij en vlot bezorgd. Via de mail wordt je op de hoogte gehouden over je bestelling. Een aanrader!",4
Super makkelijk,5
"Maar 1x gebruikt, Thai was perfect zonder enige tijd aan zoeken te besteden alsook bestellen.",5
Het was lekker !!,5
"Tot nu toe, is het altijd goed gegaan. Tijdige levering. En ook betrouwbaar",4
Het was helemaal optijd en ook hartstikke lekker,5
Goed en snel in huis,5
Volgende keer weer!!!,5
Gemakkelijk vergelijken met restaurants in de buurt. Prima afgehandeld,4
Lekker eten. We bestellen hier vaker. Altijd een goede afhandeling. Heerlijk.,4
Ik kan je thuisbezorg.nl echt aanbevelen als je makkelijk eten wilt laten bezorgen.,5
"Dit is echt een top App!!!Bestellen, betalen & lekker snavelen",5
zo makkelijk! Kan niet beter,5
Lekker eten en snelle bezorging,5
Niks op aan te merken!,5
"Op 21 juni 2014, bestelde ik sushi van Yuki Leiden. De sushi was erg lekker en op tijd geleverd. Het enige probleem was dat een paar stukken van sushi licht werden beschadigd. Dit misschien opgetreden tijdens het verpakken en het vervoer en is daarom begrijpelijk. Een ander probleem is dat men moet betalen € 10 voor de levering en bestel een minimum van € 35 wat betekent dat het wordt verschrikkelijk duur voor iemand die alleen maar wil om een eenvoudige sushi maaltijd alleen te genieten.",4
"De ingredienten zie ze erop doen zijn echt super lekker. Ik had de licht pittige salamie met panchetta en gorgonzola. Je merkt echt het verschil wat de toppings betreft, heel vers en smaakvol. Was wel een beetje teleurgesteld over de bodem, die was iets te dik (broodachtig), zeker voor echte italiaanse begrippen. Verwacht, zeker voor deze prijs, wel een flinterdunne knapperige bodem. Heb m zelf nog even 3 minuutjes in de oven gedaan bij 250 graden en toen was ie wel echt top. Maar zou niet nodig moeten zijn natuurlijk, dus bij de volgende bestelling ga ik dat wel expliciet noemen.",4
onoverzichtelijke website ga maar eens kijken bij justeat en steek er iets van op,3
Volgende keer weer,4
"Ondanks onze doofheid kunnen wij op deze manier bestellen via e mail, fantastisch oplossing voor dove mensen ! Zo simpel om in te vullen en zo gemakkelijk en ook gepast geld of pinnen, super.",5
Het is makkelijk en handig. Heel erg jammer dat je 1 euro moet bijleggen als je met ideal betaald. Verder was ik zeer ontevreden over de kwaliteit van newyork pizza,4
"om mijn bestelling thuis afgeleverd te krijgen moest ik voor meer dan 10 euro bestellen.het eten koste 9,50 om het te completeren heb ik er een cola bij besteld .vreemd genoeg kwam het totaal toen uit op 14 euro.maar ja toch besteld omdat ik na het werk rammelde van de honger.na 15 tot 20 minuten wachten kwam de bezorger, hij drukte mij een papierenzak in de handen zei nog wek smakelijk etene en een fijne avond verder maar vetrok toen weer.binnen kwam ik tot de ontdekking dat de cola er niet bij zat, heb toen meteen getracht contact op te nemen met de leverancier maar helaas deze was reeds gesloten.ik ben niet te beroerd om extra bij te bestellen om thuisbezorgd te krijgen maar wil dan wel ook geleverd krijgen waar ik voor betaal!",2
"Was lekker, op tijd bezorgd en heerlijk een keertje niet hoeven koken.",4
Het is een hele handige site voor als je even geen zin hebt om de deur uit te gaan. Het fijne is ook dat je direct via iDeal online kan betalen! Lekker eten en gemakkelijk bij je thuis bezorgd.,5
Mooi op tijd bezorgt.. heerlijk!!,5
"Goed optijd, bezorgd en het eten was nog warm",4
"super handig, geen betalingen meer aan de deur, overzichtelijk en heel gebruiksvriendelijk",5
"onderweg in de auto eten besteld, toen we thuis kwamen stond het eten een minuut later voor de deur! Erg tevreden.",5
Veel keuze aan restaurants en handig dat je niet meer aan de deur hoeft te betalen,5
"drukke dag geweest en toen voor de eerste keer Thuisbezorgd ingeschakeld. Restaurant Tong Ah, perfect! Heerlijk gegeten, portie eigenlijk te groot, maar ja als het eten zo lekker is, blijf je genieten",5
"De thuisbezorging was goed op tijd, het eten was lekker heet nog.",4
We hadden gevraagd 18u en toen kwamen ze om 17:30....ofwel dan werdt ons eten nog koud op het werk.de bezorgen kon er niets aan doen en had geen oplossing.... jammer.,3
Ik ben zeer tevreden. Perfect!,5
"Goed :),,,,,,,",4
"Calzone wss niet meer zo knapperig, net als de lamaçun, maar de smaak was subliem.Bezorging netjes op tijd. (50min)",4
Heerlijke Turkse pizza en kebab.,5
"Zeker de moeite waard. Snel en eenvoudig. Handig alsje geen cash in huis hebt, kan je ook met ideal bbetalen",5
Fantastisch!,5
"Pizza was een beetje slap, had ook fristi besteld en ik kreeg chocomel, beetje jammer. maar de pizza was wel goed.",3
Qua bezorgen niets te klagen waren aanwezig rond de tijd wat was aangegeven. Helaas was de smaak van het eten minder. Kapsalon is zelfs niet gegeten de kaas was al taai en hard en de sais was 1 zoete bende. Te pizza was te eten. En het broodje shoarma was ok. Twee saus bakjes waren al stuk voor het zelf geopend te hebben. Het eten was warm maar vond het geld niet waard voor de geleverde kwaliteit van het eten.,2
makkelijke te gebruiken en overzichtelijk. fijn dat je direct af kan rekenen zodat je niet met geld hoeft te hannessen bij de deur.,5
"Heerlijk van smaak, goed warm én snel berzorgd.Volgende keer weer.",5
Besteld via thuisbezorgd app.na 1.5 uur maar eens gebeld met het restaurant.Geen bestelling van thuisbezorgd ontvangen omdat de fax kapot was?!?!?!,1
Heb hier al veel vaker eten besteld. En het is altijd lekker. Goede service en snelle bezorging. Alleen dit keer was helaas de surinaamse nasi veeeeelste zout.,4
Aanrader dat thuisbezorgd.nl,5
Aardige bezorger,4
Overzichtelijk,4
"Goed, maar graag sorteren per soort keuken",4
"Ik heb geen problemen gehad met het eten, hij was er optijd en het eten was lekker",4
"super makkelijk zo online bestellen, alleen jammer dat er niet meer bedrijven bij aangesloten zijn die bij ons bezorgen, dan zou het vijf sterren zijn.",4
Het is overzichtelijk. Binnen een paar tellen heb je eten besteld en bevestigd gekregen. Het enige wat nog een beetje lastig gaat is het betalen via ideal.Verder topapp!,3
Echt een aanrader voor de makkelijke maar toch lekkere hap.,5
Een dikke 10 ben heel erg tevreden en voor herhaling vatbaar,5
"Dit moet je ook ns proberen, Lekker man!",4
Prima de luxe!!,5
"Ik had nasi besteld dat helemaal niet op nasi leek,kip kon beter gebakken of gekookt worden.",2
Al jaren bestellen wij via thuisbezorgt en altijd zeer tevreden .,4
"Snel bezorgd, stokbrood met kruidenboter erbij. Super!",4
"Helaas, ik heb een bestelling via jullie geplaatst en heel keurig een mail gekregen dat jullie de bestelling hebben verzonden, maar helaas na een uur en 15 min. Gebeld naar het restaurant en daar hadden ze niks binnen gehad.....jawel eindelijk bijna anderhalf uur later pas, ondertussen daar zelf maar naar toe gereden. Advies was dan ook om de volgende keer rechtstreeks te bellen wat ik ook zeker zal doen. ...",2
"Bestellen gaat gemakkelijk,en het wordt snel en netjes bezorgt en afgehandeld.",5
alles in orde,4
